"key,""scientificName"",""decimalLatitude"",""decimalLongitude"",""issues"",""datasetKey"",""publishingOrgKey"",""installationKey"",""publishingCountry"",""protocol"",""lastCrawled"",""lastParsed"",""crawlId"",""extensions"",""basisOfRecord"",""taxonKey"",""kingdomKey"",""phylumKey"",""classKey"",""orderKey"",""familyKey"",""genusKey"",""speciesKey"",""acceptedTaxonKey"",""acceptedScientificName"",""kingdom"",""phylum"",""order"",""family"",""genus"",""species"",""genericName"",""specificEpithet"",""taxonRank"",""taxonomicStatus"",""dateIdentified"",""coordinateUncertaintyInMeters"",""stateProvince"",""year"",""month"",""day"",""eventDate"",""modified"",""lastInterpreted"",""references"",""license"",""identifiers"",""facts"",""relations"",""geodeticDatum"",""class"",""countryCode"",""recordedByIDs"",""identifiedByIDs"",""country"",""rightsHolder"",""identifier"",""http...unknown.org.nick"",""informationWithheld"",""verbatimEventDate"",""datasetName"",""verbatimLocality"",""collectionCode"",""gbifID"",""occurrenceID"",""taxonID"",""catalogNumber"",""recordedBy"",""http...unknown.org.occurrenceDetails"",""institutionCode"",""rights"",""occurrenceRemarks"",""identificationID"",""name"",""organismQuantity"",""organismQuantityType"",""http...rs.tdwg.org.dwc.terms.organismQuantity"",""institutionID"",""county"",""eventTime"",""samplingProtocol"",""http...rs.tdwg.org.dwc.terms.organismQuantityType"",""type"",""elevation"",""elevationAccuracy"",""verbatimCoordinateSystem"",""vernacularName"",""verbatimElevation"",""individualCount"",""habitat"",""samplingEffort"",""locality"",""eventRemarks"",""language"",""locationAccordingTo"",""locationRemarks"",""previousIdentifications"",""fieldNotes"",""identificationRemarks"",""continent"",""recordNumber"",""preparations"",""identifiedBy"",""coordinatePrecision"",""identificationReferences"",""acceptedNameUsage"",""verbatimTaxonRank"",""lifeStage"",""georeferencedBy"",""associatedReferences"",""municipality"",""taxonRemarks"",""sex"",""higherClassification"",""dynamicProperties"",""georeferenceRemarks"",""disposition"",""reproductiveCondition"",""eventID"",""identificationVerificationStatus"",""occurrenceStatus"",""originalNameUsage"",""datasetID"",""nameAccordingTo"",""depth"",""depthAccuracy"",""higherGeography"",""otherCatalogNumbers"",""establishmentMeans"",""infraspecificEpithet"",""nomenclaturalCode"",""endDayOfYear"",""startDayOfYear"",""accessRights"",""bibliographicCitation"",""collectionID"",""georeferenceVerificationStatus"",""behavior"",""fieldNumber"",""organismID"",""ownerInstitutionCode"",""associatedOccurrences"",""X.1f2c0cbe.40df.43f6.ba07.e76133e78c31."",""georeferencedDate"",""georeferenceProtocol"",""identificationQualifier"",""georeferenceSources"",""typeStatus"",""locationID"",""parentNameUsage"",""projectId"",""earliestAgeOrLowestStage"",""namePublishedInYear"",""taxonConceptID"",""lithostratigraphicTerms"",""http...unknown.org.rights"",""http...unknown.org.language"",""http...unknown.org.rightsHolder"",""associatedSequences"",""organismRemarks""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1804707632,""Speothos venaticus (Lund, 1842)"",2.261,-73.793,""preswcd"",""bd87ead7-eb08-40ec-8ea3-1a61c134ec56"",""4b3fc3ac-227f-477d-9853-cfa76044d108"",""68845aab-a453-4816-b36d-a3ec8455deb0"",""CO"",""DWC_ARCHIVE"",""2020-02-04T18:12:44.046+0000"",""2020-02-10T11:13:43.742+0000"",78,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",""2016-10-11T00:00:00"",NA,""Meta"",2016,10,11,""2016-10-11T00:00:00"",NA,""2020-02-10T11:13:43.742+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""CO"",""none"",""none"",""Colombia"",NA,""CORMACARENA:Fauna:6-001-375"",NA,NA,""�poca de lluvia 2016"",NA,""Ca�o cristales y alrededores"",""Fauna"",""1804707632"",""CORMACARENA:Fauna:6-001-375"",NA,""6-001-375"",""Carlos A. Lasso | Monica A. Morales - Betancourt"",NA,""CORMACARENA"",NA,""Observado vivo en su habitat natural"",NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,""822000091-2"",NA,NA,""Observaci�n ad hoc"",NA,""Evento"",NA,NA,NA,""Perro vinagre"",NA,1,""R�o de aguas claras"",NA,""Ca�o cristales y alrededores"",""Registro directo en su habitat natural con camaras trampa, trampa sherman, trampa victor de golpe y redes de niebla"",""es"",NA,""Caracterizaci�n de macroinvertebrados acu�ticos,peces, anfibios, reptiles, aves y mam�feros"",NA,NA,NA,""SOUTH_AMERICA"",NA,NA,""Ang�lica Diaz Pulido | Tatiana Vel�squez | Armando L�pez | Jos� Alfonso | Hugo Mantilla Meluk"",NA,NA,NA,NA,""ADULT"",""Instituto de Investigaci�n de Recursos Biol�gicos Alexander von Humboldt�"",""Serie Fauna Silvestre Neotropical-III. Fauna Silvestre de Ca�o Cristales, Sierra de la Macarena, Meta, Colombia"",""La Macarena"",""Especie en categoria de amenaza Casi amenazada (NT)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2427475971,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""276faef3-acd9-40a8-805f-9db8d30f9095"",""41b097fd-180c-4836-baa3-db959436aee6"",""0213a1ce-cdd7-44fd-b4de-89ca889a7070"",""SR"",""DWC_ARCHIVE"",""2020-02-04T13:54:45.424+0000"",""2020-02-10T10:24:53.574+0000"",1,""none"",""MACHINE_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",""2019-05-21T00:00:00"",NA,""Brokopondo"",2016,12,8,""2016-12-08T06:39:47"",NA,""2020-02-10T10:24:53.574+0000"",NA,""http://creativecommons.org/licenses/by-nc/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""SR"",""none"",""none"",""Suriname"",NA,""urn:catalog:NeoWild:Camtrap:CT150"",NA,NA,""2016-12-08T06:39:47.000Z"",""Brownsberg long-term mammal monitoring from 2016 onwards"",""APD 2"",""Camtrap"",""2427475971"",""urn:catalog:NeoWild:Camtrap:CT150"",NA,NA,""Paul E. Ouboter | Vanessa S. Kadosoe"",NA,""NeoWild"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",5,""individuals"",""5"",NA,NA,NA,NA,""individuals"",NA,NA,NA,NA,""Bush Dog (EN) | Boshond (NL) | Busdagu (SR)"",NA,5,NA,NA,""APD 2"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""photograph"",""Marco P. Ouboter | Dimitri A. Ouboter"",NA,""Emmons, L. H., & Feer, F. (1997). Neotropical rainforest mammals. A field guide (Second edition). University of Chicago Press, 396 pp. | Husson, A. M. (1978). The mammals of Suriname (Vol. 2). Brill Archive, 729 pp."",""Speothos venaticus (Lund, 1842)"",""SPECIES"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1052604349,""Speothos venaticus (Lund, 1842)"",-1.089927,-76.708542,""cdround,gass84"",""50c9509d-22c7-4a22-a47d-8c48425ef4a7"",""28eb1a3f-1c15-4a95-931a-4af90ecb574d"",""997448a8-f762-11e1-a439-00145eb45e9a"",""US"",""DWC_ARCHIVE"",""2020-04-07T13:49:55.015+0000"",""2020-04-07T15:15:53.983+0000"",209,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",""2015-01-04T01:44:49"",31448,""Pastaza"",2013,1,5,""2013-01-05T00:00:00"",""2020-01-14T01:08:34.000+0000"",""2020-04-07T15:15:53.983+0000"",""https://www.inaturalist.org/observations/1159471"",""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""EC"",""none"",""none"",""Ecuador"",""Yasuni Wilderness"",""1159471"",""yasuniwilderness"",""Coordinate uncertainty increased to 31448m to protect threatened taxon"",""2013-01-05"",""iNaturalist research-grade observations"",""Ecuador"",""Observations"",""1052604349"",""http://www.inaturalist.org/observations/1159471"",""42089"",""1159471"",""Yasuni Wilderness"",""http://www.inaturalist.org/observations/1159471"",""iNaturalist"",""� Yasuni Wilderness some rights reserved"",""The Yasuni Trap Camera is a sharing Iniciative to promote the conservation of the Amazon rainforest with special interest in the Yasuni Biosphere Reserve."",""2111911"",""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1934394306,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""84a4404a-f762-11e1-a439-00145eb45e9a"",""4fd82480-ea1c-11da-8db4-b8a03c50a862"",""82d6992a-b20b-4e74-b6ac-6b971b2c485d"",""JP"",""DWC_ARCHIVE"",""2020-03-23T06:41:04.858+0000"",""2020-03-23T06:41:22.340+0000"",123,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,2013,12,12,""2013-12-12T00:00:00"",""2015-11-26T05:58:48.000+0000"",""2020-03-23T06:41:22.340+0000"",""http://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C47199%2C"",""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""34767"",NA,NA,NA,NA,NA,""M"",""1934394306"",""d25e750e-4f36-41f6-943a-eec490d48e0a"",NA,""47199"",NA,NA,""NSMT"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,""text"",NA,NA,NA,""<U+30E4><U+30D6><U+30A4><U+30CC>"",NA,NA,NA,NA,NA,NA,""en"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""MALE"",""Animalia|Chordata|Mammalia|Carnivora|Canidae|Speothos|venaticus"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1934394376,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""84a4404a-f762-11e1-a439-00145eb45e9a"",""4fd82480-ea1c-11da-8db4-b8a03c50a862"",""82d6992a-b20b-4e74-b6ac-6b971b2c485d"",""JP"",""DWC_ARCHIVE"",""2020-03-23T06:41:04.858+0000"",""2020-03-23T06:41:22.340+0000"",123,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,2013,12,1,""2013-12-01T00:00:00"",""2015-11-26T05:58:45.000+0000"",""2020-03-23T06:41:22.340+0000"",""http://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C47198%2C"",""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""34766"",NA,NA,NA,NA,NA,""M"",""1934394376"",""a64bacf6-fbee-4827-a5b8-15752b7840fa"",NA,""47198"",NA,NA,""NSMT"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,""text"",NA,NA,NA,""<U+30E4><U+30D6><U+30A4><U+30CC>"",NA,NA,NA,NA,NA,NA,""en"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""MALE"",""Animalia|Chordata|Mammalia|Carnivora|Canidae|Speothos|venaticus"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"894749475,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""84aefc7e-f762-11e1-a439-00145eb45e9a"",""609765e0-4ce8-11db-b80e-b8a03c50a862"",""9ec56080-ef8d-488a-af71-1e2de5ed7bbc"",""US"",""DWC_ARCHIVE"",""2020-04-13T14:58:04.266+0000"",""2020-04-13T14:58:28.647+0000"",355,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,2011,1,12,""2011-01-12T00:00:00"",""2020-02-27T00:00:00.000+0000"",""2020-04-13T14:58:28.647+0000"",NA,""http://creativecommons.org/publicdomain/zero/1.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""urn:catalog:OMNH:Mammals:39847"",NA,NA,NA,NA,NA,""Mammals"",""894749475"",""urn:catalog:OMNH:Mammals:39847"",NA,""39847"",""D'Agostino, J."",NA,""OMNH"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Bush Dog"",NA,NA,NA,NA,""Oklahoma City Zoological Park"",NA,NA,NA,NA,NA,""Yes"",NA,NA,""MP , 2316"",""skin, skeleton, tissues"",NA,NA,NA,NA,NA,""ADULT"",NA,NA,NA,NA,""MALE"",NA,""{""""""""totalLengthInmm"""""""":""""""""730"""""""", """"""""tailLengthInmm"""""""":""""""""80"""""""", """"""""hindfootLengthInmm"""""""":""""""""113"""""""", """"""""earLengthInmm"""""""":""""""""45""""""""}"",""Captive locality"",""In collection"",""TS=40x20"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"894789493,""Speothos venaticus (Lund, 1842)"",NA,NA,"""",""71e82020-f762-11e1-a439-00145eb45e9a"",""609765e0-4ce8-11db-b80e-b8a03c50a862"",""9ec56080-ef8d-488a-af71-1e2de5ed7bbc"",""US"",""DWC_ARCHIVE"",""2020-04-13T14:59:25.834+0000"",""2020-04-13T14:59:34.175+0000"",400,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,NA,2011,2,28,""2011-02-28T00:00:00"",NA,""2020-04-13T14:59:34.175+0000"",NA,""http://creativecommons.org/publicdomain/zero/1.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""none"",""none"",""none"",NA,NA,""urn:catalog:OMNH:OCGR:9663"",NA,NA,NA,""Oklahoma Collection of Genomic Resources"",NA,""OCGR"",""894789493"",""urn:catalog:OMNH:OCGR:9663"",NA,""9663"",NA,NA,""OMNH"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Bush Dog"",NA,NA,NA,NA,""Oklahoma City Zoological Park"",NA,NA,NA,NA,NA,NA,NA,NA,""MP 2316"",""tissue"",NA,NA,NA,NA,NA,""ADULT"",NA,NA,NA,NA,""MALE"",NA,NA,NA,NA,""TS 40 X 20"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2475220874,""Speothos venaticus (Lund, 1842)"",3.05603,-53.82287,""cum,gass84"",""191cb056-d760-4b06-a7dd-ac247a45f05d"",""1928bdf0-f5d2-11dc-8c12-b8a03c50a862"",""07ea29ef-e386-4278-ae0f-095778a1b061"",""FR"",""DWC_ARCHIVE"",""2020-02-04T17:10:22.388+0000"",""2020-02-10T11:07:22.226+0000"",67,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,5000,NA,2011,5,30,""2011-05-30T00:00:00"",""2019-02-28T00:00:00.000+0000"",""2020-02-10T11:07:22.226+0000"",NA,""http://creativecommons.org/licenses/by-nc/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""GF"",""none"",""none"",""French Guiana"",NA,""82e3ca7a-7f7f-24f6-e053-2614a8c008ee"",NA,NA,NA,NA,NA,NA,""2475220874"",""82e3ca7a-7f7f-24f6-e053-2614a8c008ee"",""443618"",NA,""/ PAG (Non renseign�)"",NA,""Parc amazonien de Guyane"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,""973"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Non renseign� (Non renseign�)"",NA,NA,NA,NA,NA,NA,NA,""97353|Maripasoula"",NA,NA,NA,NA,NA,NA,NA,""82e3ca7a-7f7f-24f6-e053-2614a8c008ee"",""Probable, high degree of reliability"",""Pr�sent"",""Speothos venaticus"",""4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C"",""TAXREF v12"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2475221091,""Speothos venaticus (Lund, 1842)"",2.8679,-52.69158,""cum,gass84"",""191cb056-d760-4b06-a7dd-ac247a45f05d"",""1928bdf0-f5d2-11dc-8c12-b8a03c50a862"",""07ea29ef-e386-4278-ae0f-095778a1b061"",""FR"",""DWC_ARCHIVE"",""2020-02-04T17:10:22.388+0000"",""2020-02-10T11:07:22.164+0000"",67,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,5000,NA,2011,10,2,""2011-10-02T00:00:00"",""2019-02-28T00:00:00.000+0000"",""2020-02-10T11:07:22.164+0000"",NA,""http://creativecommons.org/licenses/by-nc/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""GF"",""none"",""none"",""French Guiana"",NA,""82e3ca7a-8da3-24f6-e053-2614a8c008ee"",NA,NA,NA,NA,NA,NA,""2475221091"",""82e3ca7a-8da3-24f6-e053-2614a8c008ee"",""443618"",NA,""/ PAG (Non renseign�)"",NA,""Parc amazonien de Guyane"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,""973"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Non renseign� (Non renseign�)"",NA,NA,NA,NA,NA,NA,NA,""97356|Camopi"",NA,NA,NA,NA,NA,NA,NA,""82e3ca7a-8da3-24f6-e053-2614a8c008ee"",""Probable, high degree of reliability"",""Pr�sent"",""Speothos venaticus"",""4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C"",""TAXREF v12"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2416711465,""Speothos venaticus (Lund, 1842)"",NA,NA,""conti"",""3959ee49-7678-4a88-9049-5dfc55ccebf3"",""2cd829bb-b713-433d-99cf-64bef11e5b3e"",""86c2834b-fcd6-418d-9b32-aca45110a0fe"",""FR"",""DWC_ARCHIVE"",""2020-04-07T15:33:11.904+0000"",""2020-04-07T15:40:28.744+0000"",290,""none"",""PRESERVED_SPECIMEN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Guyane Fran�aise"",2009,5,19,""2009-05-19T00:00:00"",""2011-03-02T15:17:34.000+0000"",""2020-04-07T15:40:28.744+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",NA,""Mammalia"",""GF"",""none"",""none"",""French Guiana"",NA,""http://coldb.mnhn.fr/catalognumber/mnhn/zm/2019-1644"",NA,NA,NA,NA,NA,""ZM"",""2416711465"",""http://coldb.mnhn.fr/catalognumber/mnhn/zm/2019-1644"",NA,""2019-1644"",NA,NA,""MNHN"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,""Guyane Fran�aise"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""RN1 � Mana"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""ADULT"",NA,NA,NA,NA,""MALE"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"233879660,""Speothos venaticus (Lund, 1842)"",-25.66955,-54.4205,""gass84,cdumi"",""e2483380-16f7-11df-b5b3-b8a03c50a862"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""6064fb16-f762-11e1-a439-00145eb45e9a"",""AR"",""DWC_ARCHIVE"",""2020-02-06T14:03:22.954+0000"",""2020-02-10T13:03:26.786+0000"",118,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Misiones"",2008,3,15,""2008-03-15T00:00:00"",NA,""2020-02-10T13:03:26.786+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""233879660"",NA,NA,NA,NA,NA,""AVISTAJES"",""233879660"",NA,NA,""APN-IG-1576"",""Guillermo Gil"",NA,""APN-AR"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""Camino costero, entre el Arroyo Central y el Arroyo Irene , Iguaz�, Misiones, Argentina"",NA,NA,NA,NA,NA,NA,NA,""SOUTH_AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382066188,""Speothos venaticus (Lund, 1842)"",-25.66955,-54.4205,""gass84"",""a6058f47-15ae-412e-b316-912dd6e2ec9b"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.212+0000"",""2020-02-10T12:40:25.159+0000"",77,""none"",""HUMAN_OBSERVATION"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Misiones"",2008,3,15,""2008-03-15T00:00:00"",""2011-01-11T15:30:24.000+0000"",""2020-02-10T12:40:25.159+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""AR"",""none"",""none"",""Argentina"",NA,""3714344"",NA,NA,NA,NA,NA,""NEA-IABIN"",""382066188"",NA,NA,""APN-IG-1576"",""Guillermo Gil"",NA,""APN-AR"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""Camino costero, entre el Arroyo Central y el Arroyo Irene , Iguaz�, Misiones, Argentina"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,""SOUTH AMERICA"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
